node_id,timestamp,temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality,emergency
NODE_001,2025-01-15T10:00:00,24.41,61.44,201,161,249,-84,6.5,Good,False
NODE_001,2025-01-15T10:05:00,26.52,61.09,199,149,220,-86,5.5,Good,False
NODE_001,2025-01-15T10:10:00,24.55,60.67,204,161,234,-84,6.0,Good,False
NODE_001,2025-01-15T10:15:00,26.4,57.18,193,157,262,-84,6.1,Good,False
NODE_001,2025-01-15T10:20:00,24.35,57.37,209,183,233,-82,6.4,Good,False
NODE_001,2025-01-15T10:25:00,23.7,56.51,199,170,262,-84,5.8,Good,False
NODE_001,2025-01-15T10:30:00,25.51,58.57,202,147,240,-81,6.0,Good,False
NODE_001,2025-01-15T10:35:00,23.97,57.78,202,140,272,-85,5.9,Good,False
NODE_001,2025-01-15T10:40:00,26.59,60.67,202,153,253,-85,7.3,Good,False
NODE_001,2025-01-15T10:45:00,23.94,57.41,201,129,256,-82,6.3,Good,False
NODE_001,2025-01-15T10:50:00,25.39,58.41,200,157,251,-87,6.1,Good,False
NODE_001,2025-01-15T10:55:00,26.56,58.51,208,144,260,-85,6.5,Good,False
NODE_001,2025-01-15T11:00:00,23.91,57.84,196,156,267,-84,5.6,Good,False
NODE_001,2025-01-15T11:05:00,23.7,62.12,205,139,251,-83,6.1,Good,False
NODE_001,2025-01-15T11:10:00,25.47,61.16,205,152,256,-82,6.0,Good,False
NODE_001,2025-01-15T11:15:00,24.06,60.29,207,155,239,-83,6.6,Good,False
NODE_001,2025-01-15T11:20:00,25.04,60.62,196,141,240,-80,6.7,Good,False
NODE_001,2025-01-15T11:25:00,26.96,58.22,200,151,257,-87,6.6,Good,False
NODE_001,2025-01-15T11:30:00,22.86,60.16,204,136,254,-85,5.6,Good,False
NODE_001,2025-01-15T11:35:00,27.68,61.71,222,137,251,-84,5.4,Good,False
NODE_001,2025-01-15T11:40:00,26.68,62.22,232,157,295,-85,5.9,Good,False
NODE_001,2025-01-15T11:45:00,24.81,61.68,268,238,305,-87,6.5,Good,False
NODE_001,2025-01-15T11:50:00,25.51,58.52,323,228,357,-86,5.0,Moderate,False
NODE_001,2025-01-15T11:55:00,28.07,58.66,341,177,398,-80,5.7,Moderate,False
NODE_001,2025-01-15T12:00:00,27.23,59.26,401,263,450,-86,5.7,Moderate,False
NODE_001,2025-01-15T12:05:00,27.48,59.72,453,241,522,-85,5.8,Moderate,False
NODE_001,2025-01-15T12:10:00,27.78,61.33,486,302,572,-84,6.1,Moderate,False
NODE_001,2025-01-15T12:15:00,30.03,58.1,553,335,542,-84,6.4,Poor,False
NODE_001,2025-01-15T12:20:00,30.07,58.97,582,320,583,-86,6.6,Poor,False
NODE_001,2025-01-15T12:25:00,43.22,61.91,822,586,901,-83,6.3,Hazardous,True
NODE_001,2025-01-15T12:30:00,39.85,59.91,772,533,947,-83,5.9,Hazardous,True
NODE_001,2025-01-15T12:35:00,40.98,57.22,750,604,865,-86,5.9,Hazardous,True
NODE_001,2025-01-15T12:40:00,41.9,59.74,809,561,1005,-79,6.0,Hazardous,True
NODE_001,2025-01-15T12:45:00,42.96,59.5,819,611,849,-87,5.0,Hazardous,True
NODE_001,2025-01-15T12:50:00,45.58,61.73,752,550,938,-82,6.9,Hazardous,True
NODE_001,2025-01-15T12:55:00,40.82,61.47,715,584,873,-83,6.1,Hazardous,True
NODE_001,2025-01-15T13:00:00,26.49,61.64,193,156,232,-83,6.2,Good,False
NODE_001,2025-01-15T13:05:00,23.71,60.68,202,130,239,-86,6.4,Good,False
NODE_001,2025-01-15T13:10:00,25.31,56.28,217,145,239,-84,5.9,Good,False
NODE_001,2025-01-15T13:15:00,25.28,61.78,216,155,250,-79,6.2,Good,False
NODE_001,2025-01-15T13:20:00,24.94,59.33,198,164,253,-83,6.3,Good,False
NODE_001,2025-01-15T13:25:00,25.98,61.67,210,171,266,-86,6.5,Good,False
NODE_001,2025-01-15T13:30:00,23.37,60.47,204,162,245,-79,5.5,Good,False
NODE_001,2025-01-15T13:35:00,23.27,59.79,206,157,251,-86,5.3,Good,False
NODE_001,2025-01-15T13:40:00,26.45,58.32,210,140,246,-83,5.3,Good,False
NODE_001,2025-01-15T13:45:00,26.36,64.39,205,157,248,-83,5.8,Good,False
NODE_001,2025-01-15T13:50:00,25.12,57.65,201,145,270,-86,5.9,Good,False
NODE_001,2025-01-15T13:55:00,25.46,61.02,201,138,246,-84,6.2,Good,False
NODE_001,2025-01-15T14:00:00,24.17,59.31,199,157,263,-88,6.5,Good,False
NODE_001,2025-01-15T14:05:00,23.59,64.71,202,153,235,-81,5.9,Good,False
NODE_001,2025-01-15T14:10:00,27.23,59.63,211,141,243,-81,6.6,Good,False
NODE_001,2025-01-15T14:15:00,23.77,62.26,194,141,249,-83,6.0,Good,False
NODE_001,2025-01-15T14:20:00,26.96,61.82,203,164,235,-83,6.4,Good,False
NODE_001,2025-01-15T14:25:00,25.47,62.46,177,145,231,-85,6.8,Good,False
NODE_001,2025-01-15T14:30:00,24.47,60.11,187,155,236,-88,6.3,Good,False
NODE_001,2025-01-15T14:35:00,24.58,63.87,187,164,265,-84,6.2,Good,False
NODE_001,2025-01-15T14:40:00,26.83,57.77,209,149,263,-82,4.9,Good,False
NODE_001,2025-01-15T14:45:00,23.95,59.09,203,158,250,-85,6.5,Good,False
NODE_001,2025-01-15T14:50:00,25.39,58.5,181,156,245,-84,5.4,Good,False
NODE_001,2025-01-15T14:55:00,25.14,60.2,201,139,275,-86,5.7,Good,False
NODE_001,2025-01-15T15:00:00,25.88,59.63,283,189,241,-86,6.0,Good,False
NODE_001,2025-01-15T15:05:00,27.98,62.65,265,165,390,-85,5.8,Good,False
NODE_001,2025-01-15T15:10:00,29.46,59.32,336,216,464,-83,5.5,Moderate,False
NODE_001,2025-01-15T15:15:00,27.56,61.61,397,217,438,-83,5.9,Moderate,False
NODE_001,2025-01-15T15:20:00,26.33,58.94,446,296,546,-86,6.0,Moderate,False
NODE_001,2025-01-15T15:25:00,29.77,58.12,474,315,573,-86,5.9,Poor,False
NODE_001,2025-01-15T15:30:00,29.19,60.29,549,333,563,-86,6.1,Poor,False
NODE_001,2025-01-15T15:35:00,40.79,62.53,784,549,923,-82,5.7,Hazardous,True
NODE_001,2025-01-15T15:40:00,43.73,59.57,762,532,799,-83,5.7,Hazardous,True
NODE_001,2025-01-15T15:45:00,41.17,57.93,745,609,1003,-83,7.5,Hazardous,True
NODE_001,2025-01-15T15:50:00,42.72,61.16,759,683,832,-85,5.9,Hazardous,True
NODE_001,2025-01-15T15:55:00,41.26,60.47,795,589,904,-83,5.1,Hazardous,True
NODE_001,2025-01-15T16:00:00,44.65,58.35,770,457,903,-88,6.2,Hazardous,True
NODE_001,2025-01-15T16:05:00,41.19,60.68,733,627,988,-81,5.2,Hazardous,True
NODE_001,2025-01-15T16:10:00,39.79,60.96,847,522,894,-85,6.3,Hazardous,True
NODE_001,2025-01-15T16:15:00,24.5,57.14,158,178,249,-86,7.0,Good,False
NODE_001,2025-01-15T16:20:00,25.51,55.09,261,164,268,-84,5.1,Good,False
NODE_001,2025-01-15T16:25:00,25.94,59.93,248,182,312,-82,5.8,Good,False
NODE_001,2025-01-15T16:30:00,27.11,60.67,286,232,348,-86,6.6,Moderate,False
NODE_001,2025-01-15T16:35:00,26.75,61.79,374,210,400,-82,6.1,Moderate,False
NODE_001,2025-01-15T16:40:00,27.09,62.06,401,229,402,-81,6.3,Moderate,False
NODE_001,2025-01-15T16:45:00,27.73,59.93,385,272,494,-88,5.9,Moderate,False
NODE_001,2025-01-15T16:50:00,30.09,60.93,447,317,526,-83,6.4,Moderate,False
NODE_001,2025-01-15T16:55:00,29.72,58.38,529,302,531,-86,5.7,Poor,False
NODE_001,2025-01-15T17:00:00,27.63,58.33,548,350,624,-85,5.3,Poor,False
NODE_001,2025-01-15T17:05:00,40.42,60.38,748,555,850,-85,5.6,Hazardous,True
NODE_001,2025-01-15T17:10:00,41.02,59.08,841,570,948,-84,5.8,Hazardous,True
NODE_001,2025-01-15T17:15:00,34.24,59.52,832,664,816,-81,6.7,Hazardous,True
NODE_001,2025-01-15T17:20:00,36.05,57.77,800,673,918,-82,5.8,Hazardous,True
NODE_001,2025-01-15T17:25:00,39.31,57.55,784,705,988,-82,6.9,Hazardous,True
NODE_001,2025-01-15T17:30:00,36.88,59.96,814,521,906,-86,6.0,Hazardous,True
NODE_001,2025-01-15T17:35:00,25.19,59.29,183,138,254,-87,6.0,Good,False
NODE_001,2025-01-15T17:40:00,24.13,61.04,198,163,236,-84,5.3,Good,False
NODE_001,2025-01-15T17:45:00,25.73,59.14,176,156,243,-83,5.9,Good,False
NODE_001,2025-01-15T17:50:00,24.91,57.4,178,153,243,-88,6.1,Good,False
NODE_001,2025-01-15T17:55:00,24.53,61.21,199,152,262,-83,6.3,Good,False
NODE_001,2025-01-15T18:00:00,25.16,61.27,223,152,251,-83,6.4,Good,False
NODE_001,2025-01-15T18:05:00,25.31,60.23,228,158,262,-86,6.8,Good,False
NODE_001,2025-01-15T18:10:00,25.48,59.89,211,138,229,-84,5.8,Good,False
NODE_001,2025-01-15T18:15:00,25.4,61.93,193,155,261,-83,6.5,Good,False
NODE_001,2025-01-15T18:20:00,25.01,57.69,192,155,239,-85,6.0,Good,False
NODE_001,2025-01-15T18:25:00,23.49,59.34,189,159,241,-83,6.7,Good,False
NODE_001,2025-01-15T18:30:00,23.68,59.82,200,169,247,-83,6.6,Good,False
NODE_001,2025-01-15T18:35:00,25.51,59.85,205,156,245,-87,6.4,Good,False
NODE_001,2025-01-15T18:40:00,23.44,60.78,211,157,245,-83,6.6,Good,False
NODE_001,2025-01-15T18:45:00,25.03,59.26,186,143,262,-84,6.2,Good,False
NODE_001,2025-01-15T18:50:00,26.08,61.56,207,130,257,-86,6.2,Good,False
NODE_001,2025-01-15T18:55:00,24.76,59.67,226,150,255,-87,5.6,Good,False
NODE_001,2025-01-15T19:00:00,23.97,60.41,191,160,253,-87,5.5,Good,False
NODE_001,2025-01-15T19:05:00,25.78,61.66,196,159,260,-86,6.6,Good,False
NODE_001,2025-01-15T19:10:00,23.42,58.53,197,140,249,-85,6.0,Good,False
NODE_001,2025-01-15T19:15:00,23.18,64.46,186,142,256,-89,6.9,Good,False
NODE_001,2025-01-15T19:20:00,25.17,60.73,203,153,239,-87,6.1,Good,False
NODE_001,2025-01-15T19:25:00,24.62,59.13,209,134,239,-85,5.8,Good,False
NODE_001,2025-01-15T19:30:00,25.48,62.33,200,161,255,-86,5.8,Good,False
NODE_001,2025-01-15T19:35:00,24.73,58.88,186,135,253,-84,5.8,Good,False
NODE_001,2025-01-15T19:40:00,24.45,58.71,215,138,256,-85,6.1,Good,False
NODE_001,2025-01-15T19:45:00,23.59,62.9,197,136,244,-82,5.7,Good,False
NODE_001,2025-01-15T19:50:00,25.03,60.37,219,148,249,-87,6.2,Good,False
NODE_001,2025-01-15T19:55:00,23.88,63.0,204,146,254,-82,5.3,Good,False
NODE_001,2025-01-15T20:00:00,24.55,61.31,195,174,256,-83,6.5,Good,False
NODE_001,2025-01-15T20:05:00,24.12,58.16,229,134,209,-84,6.2,Good,False
NODE_001,2025-01-15T20:10:00,26.2,59.93,275,167,294,-88,5.9,Good,False
NODE_001,2025-01-15T20:15:00,24.7,62.25,275,207,348,-82,5.1,Good,False
NODE_001,2025-01-15T20:20:00,26.19,60.9,320,180,403,-86,5.9,Moderate,False
NODE_001,2025-01-15T20:25:00,26.79,60.4,412,222,414,-84,6.2,Moderate,False
NODE_001,2025-01-15T20:30:00,29.15,60.57,394,229,456,-84,6.2,Moderate,False
NODE_001,2025-01-15T20:35:00,28.41,59.86,423,280,507,-84,7.0,Moderate,False
NODE_001,2025-01-15T20:40:00,27.22,59.91,449,287,512,-82,6.4,Moderate,False
NODE_001,2025-01-15T20:45:00,28.55,59.05,535,327,572,-86,6.5,Poor,False
NODE_001,2025-01-15T20:50:00,30.43,60.56,548,332,623,-82,5.5,Poor,False
NODE_001,2025-01-15T20:55:00,39.47,61.69,881,593,913,-87,6.5,Hazardous,True
NODE_001,2025-01-15T21:00:00,38.01,59.06,781,611,936,-84,6.1,Hazardous,True
NODE_001,2025-01-15T21:05:00,40.13,60.29,781,566,789,-80,7.1,Hazardous,True
NODE_001,2025-01-15T21:10:00,34.86,57.93,691,611,917,-84,6.7,Hazardous,True
NODE_001,2025-01-15T21:15:00,39.24,61.62,818,565,888,-83,6.2,Hazardous,True
NODE_001,2025-01-15T21:20:00,35.76,57.73,668,704,910,-87,6.5,Hazardous,True
NODE_001,2025-01-15T21:25:00,26.49,60.43,206,163,256,-83,7.3,Good,False
NODE_001,2025-01-15T21:30:00,24.2,59.77,189,140,253,-84,6.3,Good,False
NODE_001,2025-01-15T21:35:00,25.34,60.68,195,146,253,-86,5.6,Good,False
NODE_001,2025-01-15T21:40:00,24.94,60.39,207,156,265,-86,6.2,Good,False
NODE_001,2025-01-15T21:45:00,24.91,59.22,188,156,261,-84,6.1,Good,False
NODE_001,2025-01-15T21:50:00,25.04,59.37,195,148,268,-87,6.5,Good,False
NODE_001,2025-01-15T21:55:00,25.34,59.47,196,156,236,-82,6.0,Good,False
NODE_001,2025-01-15T22:00:00,24.12,61.59,188,139,249,-81,5.7,Good,False
NODE_001,2025-01-15T22:05:00,25.58,60.06,214,142,236,-81,5.9,Good,False
NODE_001,2025-01-15T22:10:00,22.72,59.19,204,153,248,-85,6.5,Good,False
NODE_001,2025-01-15T22:15:00,24.32,60.4,197,135,258,-86,5.6,Good,False
NODE_001,2025-01-15T22:20:00,24.17,62.89,201,169,249,-87,6.5,Good,False
NODE_001,2025-01-15T22:25:00,23.66,59.27,196,137,234,-86,6.0,Good,False
NODE_001,2025-01-15T22:30:00,24.49,64.43,210,144,245,-89,6.0,Good,False
NODE_001,2025-01-15T22:35:00,25.03,56.51,207,166,250,-84,5.6,Good,False
NODE_001,2025-01-15T22:40:00,24.98,59.87,221,146,237,-84,5.3,Good,False
NODE_001,2025-01-15T22:45:00,26.1,60.8,190,136,252,-88,6.3,Good,False
NODE_001,2025-01-15T22:50:00,24.11,61.78,195,167,235,-82,6.0,Good,False
NODE_001,2025-01-15T22:55:00,24.88,60.93,210,143,241,-81,5.8,Good,False
NODE_001,2025-01-15T23:00:00,26.48,59.86,209,141,252,-84,5.9,Good,False
NODE_001,2025-01-15T23:05:00,22.76,56.67,197,134,261,-84,5.6,Good,False
NODE_001,2025-01-15T23:10:00,26.22,61.47,202,153,242,-86,6.3,Good,False
NODE_001,2025-01-15T23:15:00,25.66,58.06,209,149,250,-83,5.0,Good,False
NODE_001,2025-01-15T23:20:00,22.8,55.99,178,163,257,-87,7.1,Good,False
NODE_001,2025-01-15T23:25:00,24.7,58.61,200,148,249,-87,6.0,Good,False
NODE_001,2025-01-15T23:30:00,25.94,60.2,196,162,255,-85,5.6,Good,False
NODE_001,2025-01-15T23:35:00,26.49,61.08,194,177,245,-85,5.9,Good,False
NODE_001,2025-01-15T23:40:00,26.04,60.16,194,142,218,-85,6.3,Good,False
NODE_001,2025-01-15T23:45:00,26.02,56.97,247,185,320,-86,6.1,Good,False
NODE_001,2025-01-15T23:50:00,26.16,60.38,292,223,345,-84,5.7,Good,False
NODE_001,2025-01-15T23:55:00,26.35,58.08,384,243,374,-84,5.9,Moderate,False
NODE_002,2025-01-01T00:00:00,25.51,63.15,203,142,243,-85,6.2,Good,False
NODE_002,2025-01-01T00:05:00,24.34,62.08,205,136,233,-85,5.9,Good,False
NODE_002,2025-01-01T00:10:00,25.82,62.68,182,143,261,-86,6.3,Good,False
NODE_002,2025-01-01T00:15:00,25.68,58.4,208,152,246,-89,6.2,Good,False
NODE_002,2025-01-01T00:20:00,26.72,60.39,198,150,255,-82,6.1,Good,False
NODE_002,2025-01-01T00:25:00,23.02,59.2,196,148,244,-83,6.5,Good,False
NODE_002,2025-01-01T00:30:00,25.46,62.43,183,166,241,-84,7.6,Good,False
NODE_002,2025-01-01T00:35:00,25.61,62.83,204,123,242,-85,5.9,Good,False
NODE_002,2025-01-01T00:40:00,24.26,61.39,199,148,264,-85,6.3,Good,False
NODE_002,2025-01-01T00:45:00,24.82,60.45,183,156,246,-85,6.5,Good,False
NODE_002,2025-01-01T00:50:00,24.27,59.48,212,158,251,-87,5.4,Good,False
NODE_002,2025-01-01T00:55:00,23.94,58.5,198,149,248,-81,6.0,Good,False
NODE_002,2025-01-01T01:00:00,25.78,63.66,198,152,257,-81,5.1,Good,False
NODE_002,2025-01-01T01:05:00,25.09,57.39,194,148,234,-86,5.6,Good,False
NODE_002,2025-01-01T01:10:00,24.58,61.83,191,148,246,-84,5.9,Good,False
NODE_002,2025-01-01T01:15:00,25.74,58.13,197,149,261,-85,6.0,Good,False
NODE_002,2025-01-01T01:20:00,26.82,59.86,199,146,254,-86,6.7,Good,False
NODE_002,2025-01-01T01:25:00,25.95,62.48,179,165,252,-85,6.0,Good,False
NODE_002,2025-01-01T01:30:00,25.93,60.03,198,155,243,-81,5.8,Good,False
NODE_002,2025-01-01T01:35:00,25.0,59.8,213,154,241,-84,5.3,Good,False
NODE_002,2025-01-01T01:40:00,24.79,59.56,203,148,260,-83,7.1,Good,False
NODE_002,2025-01-01T01:45:00,25.5,59.06,202,137,241,-86,5.9,Good,False
NODE_002,2025-01-01T01:50:00,25.57,57.62,206,137,253,-83,5.8,Good,False
NODE_002,2025-01-01T01:55:00,25.31,60.69,212,157,263,-82,5.4,Good,False
NODE_002,2025-01-01T02:00:00,23.47,57.54,190,151,250,-83,5.8,Good,False
NODE_002,2025-01-01T02:05:00,25.5,59.23,200,149,257,-82,6.0,Good,False
NODE_002,2025-01-01T02:10:00,24.71,58.37,209,145,245,-82,6.7,Good,False
NODE_002,2025-01-01T02:15:00,23.06,60.04,202,152,246,-80,6.3,Good,False
NODE_002,2025-01-01T02:20:00,24.81,60.51,196,148,248,-84,5.3,Good,False
NODE_002,2025-01-01T02:25:00,25.27,59.34,201,149,256,-82,5.9,Good,False
NODE_002,2025-01-01T02:30:00,24.81,61.8,199,160,234,-84,5.5,Good,False
NODE_002,2025-01-01T02:35:00,23.86,61.76,223,141,247,-84,5.5,Good,False
NODE_002,2025-01-01T02:40:00,25.24,58.92,198,147,236,-83,5.9,Good,False
NODE_002,2025-01-01T02:45:00,24.68,59.54,196,145,247,-81,6.5,Good,False
NODE_002,2025-01-01T02:50:00,25.76,64.42,203,146,235,-86,6.8,Good,False
NODE_002,2025-01-01T02:55:00,25.51,61.86,197,148,258,-84,6.1,Good,False
NODE_002,2025-01-01T03:00:00,25.48,60.26,206,147,246,-86,5.3,Good,False
NODE_002,2025-01-01T03:05:00,25.97,59.51,201,149,241,-84,5.6,Good,False
NODE_002,2025-01-01T03:10:00,26.76,60.43,217,143,245,-86,6.0,Good,False
NODE_002,2025-01-01T03:15:00,24.38,61.81,191,153,257,-84,5.7,Good,False
NODE_002,2025-01-01T03:20:00,24.07,61.2,197,153,249,-89,5.6,Good,False
NODE_002,2025-01-01T03:25:00,26.2,58.84,200,147,235,-84,5.6,Good,False
NODE_002,2025-01-01T03:30:00,24.42,61.37,197,148,258,-84,6.2,Good,False
NODE_002,2025-01-01T03:35:00,26.54,60.77,209,144,260,-84,6.2,Good,False
NODE_002,2025-01-01T03:40:00,23.68,58.02,210,169,233,-84,5.8,Good,False
NODE_002,2025-01-01T03:45:00,24.87,62.48,200,149,268,-86,5.6,Good,False
NODE_002,2025-01-01T03:50:00,23.77,60.46,203,156,245,-82,5.7,Good,False
NODE_002,2025-01-01T03:55:00,24.78,57.8,204,143,255,-86,6.0,Good,False
NODE_002,2025-01-01T04:00:00,25.24,58.53,188,154,253,-83,6.4,Good,False
NODE_002,2025-01-01T04:05:00,24.19,58.63,204,138,243,-83,6.4,Good,False
NODE_002,2025-01-01T04:10:00,25.08,58.64,191,143,241,-84,5.6,Good,False
NODE_002,2025-01-01T04:15:00,25.99,60.99,195,159,245,-87,6.0,Good,False
NODE_002,2025-01-01T04:20:00,24.13,59.62,206,146,242,-83,5.4,Good,False
NODE_002,2025-01-01T04:25:00,25.41,57.05,221,144,260,-83,6.5,Good,False
NODE_002,2025-01-01T04:30:00,25.88,60.21,196,135,237,-82,6.2,Good,False
NODE_002,2025-01-01T04:35:00,25.24,60.2,201,161,237,-84,5.4,Good,False
NODE_002,2025-01-01T04:40:00,23.65,58.68,216,163,250,-82,6.1,Good,False
NODE_002,2025-01-01T04:45:00,23.91,56.42,204,137,270,-83,6.0,Good,False
NODE_002,2025-01-01T04:50:00,26.01,60.09,227,159,237,-88,5.8,Good,False
NODE_002,2025-01-01T04:55:00,24.7,60.57,212,144,232,-82,6.2,Good,False
NODE_002,2025-01-01T05:00:00,26.62,58.06,202,152,242,-87,6.1,Good,False
NODE_002,2025-01-01T05:05:00,25.3,60.53,200,161,247,-87,6.0,Good,False
NODE_002,2025-01-01T05:10:00,26.16,59.74,195,159,250,-86,6.5,Good,False
NODE_002,2025-01-01T05:15:00,23.66,58.65,214,138,254,-83,6.3,Good,False
NODE_002,2025-01-01T05:20:00,23.91,60.52,195,164,244,-85,5.5,Good,False
NODE_002,2025-01-01T05:25:00,23.4,60.74,198,153,255,-84,6.4,Good,False
NODE_002,2025-01-01T05:30:00,25.52,57.8,203,150,244,-84,6.0,Good,False
NODE_002,2025-01-01T05:35:00,25.05,59.96,195,151,256,-83,6.6,Good,False
NODE_002,2025-01-01T05:40:00,24.6,59.11,211,142,249,-85,5.2,Good,False
NODE_002,2025-01-01T05:45:00,24.22,60.46,200,168,242,-86,6.1,Good,False
NODE_002,2025-01-01T05:50:00,25.36,59.12,203,135,232,-86,6.4,Good,False
NODE_002,2025-01-01T05:55:00,26.31,57.42,194,163,250,-85,6.5,Good,False
NODE_002,2025-01-01T06:00:00,26.44,60.08,192,161,261,-87,5.0,Good,False
NODE_002,2025-01-01T06:05:00,24.18,60.63,206,144,248,-86,5.9,Good,False
NODE_002,2025-01-01T06:10:00,23.43,62.0,197,128,240,-83,5.7,Good,False
NODE_002,2025-01-01T06:15:00,24.89,60.07,200,137,258,-86,5.6,Good,False
NODE_002,2025-01-01T06:20:00,24.37,59.42,193,151,246,-86,5.5,Good,False
NODE_002,2025-01-01T06:25:00,24.55,57.54,194,144,249,-83,5.3,Good,False
NODE_002,2025-01-01T06:30:00,26.21,60.89,197,134,235,-83,6.4,Good,False
NODE_002,2025-01-01T06:35:00,26.67,61.76,215,124,255,-88,6.3,Good,False
NODE_002,2025-01-01T06:40:00,24.8,58.76,194,142,248,-87,5.9,Good,False
NODE_002,2025-01-01T06:45:00,25.57,57.77,192,148,237,-86,6.4,Good,False
NODE_002,2025-01-01T06:50:00,24.1,62.01,217,161,240,-83,6.2,Good,False
NODE_002,2025-01-01T06:55:00,23.47,60.07,191,147,243,-88,5.7,Good,False
NODE_002,2025-01-01T07:00:00,26.43,61.38,191,139,253,-84,6.3,Good,False
NODE_002,2025-01-01T07:05:00,25.27,56.12,195,148,250,-86,5.6,Good,False
NODE_002,2025-01-01T07:10:00,25.57,58.47,198,154,267,-84,5.8,Good,False
NODE_002,2025-01-01T07:15:00,24.0,61.6,199,157,241,-84,5.9,Good,False
NODE_002,2025-01-01T07:20:00,25.84,61.13,211,163,264,-84,6.1,Good,False
NODE_002,2025-01-01T07:25:00,23.91,58.7,204,157,239,-85,5.5,Good,False
NODE_002,2025-01-01T07:30:00,24.13,54.78,207,147,237,-82,5.7,Good,False
NODE_002,2025-01-01T07:35:00,25.0,62.02,207,146,253,-87,6.0,Good,False
NODE_002,2025-01-01T07:40:00,24.06,62.44,198,139,259,-88,5.2,Good,False
NODE_002,2025-01-01T07:45:00,23.78,58.79,206,156,247,-80,6.4,Good,False
NODE_002,2025-01-01T07:50:00,24.73,62.23,188,144,259,-86,4.9,Good,False
NODE_002,2025-01-01T07:55:00,25.51,60.12,198,159,239,-85,5.7,Good,False
NODE_002,2025-01-01T08:00:00,24.09,54.54,198,138,241,-85,6.3,Good,False
NODE_002,2025-01-01T08:05:00,24.25,55.96,173,145,251,-86,5.1,Good,False
NODE_002,2025-01-01T08:10:00,26.83,58.55,194,143,246,-85,5.5,Good,False
NODE_002,2025-01-01T08:15:00,25.05,60.57,198,163,244,-84,5.6,Good,False
NODE_002,2025-01-01T08:20:00,23.19,60.81,203,142,257,-85,6.1,Good,False
NODE_002,2025-01-01T08:25:00,26.1,58.51,209,146,250,-81,6.1,Good,False
NODE_002,2025-01-01T08:30:00,25.78,62.81,213,149,271,-86,5.6,Good,False
NODE_002,2025-01-01T08:35:00,25.85,58.27,206,140,260,-84,6.2,Good,False
NODE_002,2025-01-01T08:40:00,25.49,60.44,195,142,239,-87,5.5,Good,False
NODE_002,2025-01-01T08:45:00,25.92,61.12,183,144,238,-85,6.1,Good,False
NODE_002,2025-01-01T08:50:00,25.1,62.37,193,144,249,-85,6.6,Good,False
NODE_002,2025-01-01T08:55:00,24.57,58.56,199,147,256,-85,6.1,Good,False
NODE_002,2025-01-01T09:00:00,25.3,58.05,217,144,253,-85,6.6,Good,False
NODE_002,2025-01-01T09:05:00,23.96,58.62,209,151,227,-86,6.5,Good,False
NODE_002,2025-01-01T09:10:00,24.09,63.94,195,158,249,-88,6.3,Good,False
NODE_002,2025-01-01T09:15:00,23.65,60.03,191,156,226,-86,6.1,Good,False
NODE_002,2025-01-01T09:20:00,23.67,58.74,179,137,264,-82,6.2,Good,False
NODE_002,2025-01-01T09:25:00,23.75,59.74,197,133,242,-88,6.0,Good,False
NODE_002,2025-01-01T09:30:00,24.66,58.98,201,147,261,-86,6.1,Good,False
NODE_002,2025-01-01T09:35:00,23.4,62.17,200,146,254,-88,6.3,Good,False
NODE_002,2025-01-01T09:40:00,26.32,59.73,220,177,258,-86,5.6,Good,False
NODE_002,2025-01-01T09:45:00,23.9,58.83,211,132,237,-82,5.7,Good,False
NODE_002,2025-01-01T09:50:00,21.93,58.69,196,146,224,-85,5.7,Good,False
NODE_002,2025-01-01T09:55:00,25.63,60.84,184,146,244,-87,6.6,Good,False
NODE_002,2025-01-01T10:00:00,25.67,58.92,204,140,240,-86,6.0,Good,False
NODE_002,2025-01-01T10:05:00,24.42,56.69,224,153,250,-84,5.1,Good,False
NODE_002,2025-01-01T10:10:00,25.51,58.37,207,141,254,-85,6.2,Good,False
NODE_002,2025-01-01T10:15:00,25.57,58.13,224,100,236,-86,5.9,Good,False
NODE_002,2025-01-01T10:20:00,26.03,60.06,256,181,329,-85,5.6,Good,False
NODE_002,2025-01-01T10:25:00,27.45,63.7,298,208,370,-85,6.4,Good,False
NODE_002,2025-01-01T10:30:00,26.41,59.8,349,202,400,-84,5.6,Moderate,False
NODE_002,2025-01-01T10:35:00,29.66,60.29,441,266,438,-89,5.5,Moderate,False
NODE_002,2025-01-01T10:40:00,29.91,58.37,514,275,522,-89,5.8,Poor,False
NODE_002,2025-01-01T10:45:00,32.26,59.51,505,369,607,-81,5.8,Poor,False
NODE_002,2025-01-01T10:50:00,41.35,61.81,782,618,876,-84,5.7,Hazardous,True
NODE_002,2025-01-01T10:55:00,38.07,57.98,814,635,912,-83,6.0,Hazardous,True
NODE_002,2025-01-01T11:00:00,44.66,56.55,813,595,927,-80,5.9,Hazardous,True
NODE_002,2025-01-01T11:05:00,43.89,60.64,832,619,838,-86,6.7,Hazardous,True
NODE_002,2025-01-01T11:10:00,24.49,58.4,198,155,247,-85,6.5,Good,False
NODE_002,2025-01-01T11:15:00,24.56,59.85,210,148,259,-85,5.7,Good,False
NODE_002,2025-01-01T11:20:00,24.3,61.07,197,169,252,-86,6.4,Good,False
NODE_002,2025-01-01T11:25:00,24.81,64.26,210,150,252,-84,5.8,Good,False
